"STATION","NAME","DATE","TAVG"
"CHM00058606","NANCHANG, CH","2012-10-27","71"
"CHM00058606","NANCHANG, CH","2012-10-28","67"
"CHM00058606","NANCHANG, CH","2012-10-29","65"
"CHM00058606","NANCHANG, CH","2012-10-30","62"
"CHM00058606","NANCHANG, CH","2012-10-31","62"
"CHM00058606","NANCHANG, CH","2012-11-01","59"
"CHM00058606","NANCHANG, CH","2012-11-02","61"
"CHM00058606","NANCHANG, CH","2012-11-03","62"
"CHM00058606","NANCHANG, CH","2012-11-04","59"
"CHM00058606","NANCHANG, CH","2012-11-05","60"
"CHM00058606","NANCHANG, CH","2012-11-06","59"
"CHM00058606","NANCHANG, CH","2012-11-07","57"
"CHM00058606","NANCHANG, CH","2012-11-08","54"
"CHM00058606","NANCHANG, CH","2012-11-09","54"
"CHM00058606","NANCHANG, CH","2012-11-10","57"
"CHM00058606","NANCHANG, CH","2012-11-11","55"
"CHM00058606","NANCHANG, CH","2012-11-12","54"
"CHM00058606","NANCHANG, CH","2012-11-13","57"
"CHM00058606","NANCHANG, CH","2012-11-14","59"
"CHM00058606","NANCHANG, CH","2012-11-15","53"
"CHM00058606","NANCHANG, CH","2012-11-16","50"
"CHM00058606","NANCHANG, CH","2012-11-17","50"
"CHM00058606","NANCHANG, CH","2012-11-18","49"
"CHM00058606","NANCHANG, CH","2012-11-19","49"
"CHM00058606","NANCHANG, CH","2012-11-20","57"
"CHM00058606","NANCHANG, CH","2012-11-21","56"
"CHM00058606","NANCHANG, CH","2012-11-22","54"
"CHM00058606","NANCHANG, CH","2012-11-23","53"
"CHM00058606","NANCHANG, CH","2012-11-24","51"
"CHM00058606","NANCHANG, CH","2012-11-25","53"
"CHM00058606","NANCHANG, CH","2012-11-26","51"
"CHM00058606","NANCHANG, CH","2012-11-27","48"
"CHM00058606","NANCHANG, CH","2012-11-28","51"
"CHM00058606","NANCHANG, CH","2012-11-29","52"
"CHM00058606","NANCHANG, CH","2012-11-30","52"
"CHM00058606","NANCHANG, CH","2012-12-01","49"
"CHM00058606","NANCHANG, CH","2012-12-02","49"
"CHM00058606","NANCHANG, CH","2012-12-03","49"
"CHM00058606","NANCHANG, CH","2012-12-04","49"
"CHM00058606","NANCHANG, CH","2012-12-05","52"
"CHM00058606","NANCHANG, CH","2012-12-06","49"
"CHM00058606","NANCHANG, CH","2012-12-07","52"
"CHM00058606","NANCHANG, CH","2012-12-08","52"
"CHM00058606","NANCHANG, CH","2012-12-09","47"
"CHM00058606","NANCHANG, CH","2012-12-10","41"
"CHM00058606","NANCHANG, CH","2012-12-11","42"
"CHM00058606","NANCHANG, CH","2012-12-12","44"
"CHM00058606","NANCHANG, CH","2012-12-13","51"
"CHM00058606","NANCHANG, CH","2012-12-14","58"
"CHM00058606","NANCHANG, CH","2012-12-15","46"
"CHM00058606","NANCHANG, CH","2012-12-16","47"
"CHM00058606","NANCHANG, CH","2012-12-17","46"
"CHM00058606","NANCHANG, CH","2012-12-18","41"
"CHM00058606","NANCHANG, CH","2012-12-19","39"
"CHM00058606","NANCHANG, CH","2012-12-20","40"
"CHM00058606","NANCHANG, CH","2012-12-21","40"
"CHM00058606","NANCHANG, CH","2012-12-22","40"
"CHM00058606","NANCHANG, CH","2012-12-23","38"
"CHM00058606","NANCHANG, CH","2012-12-24","36"
"CHM00058606","NANCHANG, CH","2012-12-25","41"
"CHM00058606","NANCHANG, CH","2012-12-26","39"
"CHM00058606","NANCHANG, CH","2012-12-27","38"
"CHM00058606","NANCHANG, CH","2012-12-28","41"
"CHM00058606","NANCHANG, CH","2012-12-29","38"
"CHM00058606","NANCHANG, CH","2012-12-30","33"
"CHM00058606","NANCHANG, CH","2012-12-31","33"
"CHM00058606","NANCHANG, CH","2013-01-01","40"
"CHM00058606","NANCHANG, CH","2013-01-02","39"
"CHM00058606","NANCHANG, CH","2013-01-03","30"
"CHM00058606","NANCHANG, CH","2013-01-04","28"
"CHM00058606","NANCHANG, CH","2013-01-05","32"
"CHM00058606","NANCHANG, CH","2013-01-06","34"
"CHM00058606","NANCHANG, CH","2013-01-07","37"
"CHM00058606","NANCHANG, CH","2013-01-08","40"
"CHM00058606","NANCHANG, CH","2013-01-09","40"
"CHM00058606","NANCHANG, CH","2013-01-10","42"
"CHM00058606","NANCHANG, CH","2013-01-11","41"
"CHM00058606","NANCHANG, CH","2013-01-12","43"
"CHM00058606","NANCHANG, CH","2013-01-13","44"
"CHM00058606","NANCHANG, CH","2013-01-14","45"
"CHM00058606","NANCHANG, CH","2013-01-15","44"
"CHM00058606","NANCHANG, CH","2013-01-16","43"
"CHM00058606","NANCHANG, CH","2013-01-17","38"
"CHM00058606","NANCHANG, CH","2013-01-18","38"
"CHM00058606","NANCHANG, CH","2013-01-19","45"
"CHM00058606","NANCHANG, CH","2013-01-20","50"
"CHM00058606","NANCHANG, CH","2013-01-21","43"
"CHM00058606","NANCHANG, CH","2013-01-22","40"
"CHM00058606","NANCHANG, CH","2013-01-23","40"
"CHM00058606","NANCHANG, CH","2013-01-24","43"
"CHM00058606","NANCHANG, CH","2013-01-25","43"
"CHM00058606","NANCHANG, CH","2013-01-26","43"
"CHM00058606","NANCHANG, CH","2013-01-27","48"
"CHM00058606","NANCHANG, CH","2013-01-28","51"
"CHM00058606","NANCHANG, CH","2013-01-29","55"
"CHM00058606","NANCHANG, CH","2013-01-30","59"
"CHM00058606","NANCHANG, CH","2013-01-31","59"
"CHM00058606","NANCHANG, CH","2013-02-01","58"
"CHM00058606","NANCHANG, CH","2013-02-02","51"
"CHM00058606","NANCHANG, CH","2013-02-03","57"
"CHM00058606","NANCHANG, CH","2013-02-04","53"
"CHM00058606","NANCHANG, CH","2013-02-05","48"
"CHM00058606","NANCHANG, CH","2013-02-06","48"
"CHM00058606","NANCHANG, CH","2013-02-07","37"
"CHM00058606","NANCHANG, CH","2013-02-08","29"
"CHM00058606","NANCHANG, CH","2013-02-09","32"
"CHM00058606","NANCHANG, CH","2013-02-10","38"
"CHM00058606","NANCHANG, CH","2013-02-11","41"
"CHM00058606","NANCHANG, CH","2013-02-12","42"
"CHM00058606","NANCHANG, CH","2013-02-13","42"
"CHM00058606","NANCHANG, CH","2013-02-14","44"
"CHM00058606","NANCHANG, CH","2013-02-15","46"
"CHM00058606","NANCHANG, CH","2013-02-16","49"
"CHM00058606","NANCHANG, CH","2013-02-17","51"
"CHM00058606","NANCHANG, CH","2013-02-18","42"
"CHM00058606","NANCHANG, CH","2013-02-19","37"
"CHM00058606","NANCHANG, CH","2013-02-20","41"
"CHM00058606","NANCHANG, CH","2013-02-21","43"
"CHM00058606","NANCHANG, CH","2013-02-22","47"
"CHM00058606","NANCHANG, CH","2013-02-23","50"
"CHM00058606","NANCHANG, CH","2013-02-24","53"
"CHM00058606","NANCHANG, CH","2013-02-25","57"
"CHM00058606","NANCHANG, CH","2013-02-26","55"
"CHM00058606","NANCHANG, CH","2013-02-27","55"
"CHM00058606","NANCHANG, CH","2013-02-28","60"
"CHM00058606","NANCHANG, CH","2013-03-01","44"
"CHM00058606","NANCHANG, CH","2013-03-02","45"
"CHM00058606","NANCHANG, CH","2013-03-03","49"
"CHM00058606","NANCHANG, CH","2013-03-04","53"
"CHM00058606","NANCHANG, CH","2013-03-05","58"
"CHM00058606","NANCHANG, CH","2013-03-06","63"
"CHM00058606","NANCHANG, CH","2013-03-07","64"
"CHM00058606","NANCHANG, CH","2013-03-08","71"
"CHM00058606","NANCHANG, CH","2013-03-09","74"
"CHM00058606","NANCHANG, CH","2013-03-10","52"
"CHM00058606","NANCHANG, CH","2013-03-11","51"
"CHM00058606","NANCHANG, CH","2013-03-12","63"
"CHM00058606","NANCHANG, CH","2013-03-13","50"
"CHM00058606","NANCHANG, CH","2013-03-14","50"
"CHM00058606","NANCHANG, CH","2013-03-15","57"
"CHM00058606","NANCHANG, CH","2013-03-16","58"
"CHM00058606","NANCHANG, CH","2013-03-17","57"
"CHM00058606","NANCHANG, CH","2013-03-18","59"
"CHM00058606","NANCHANG, CH","2013-03-19","58"
"CHM00058606","NANCHANG, CH","2013-03-20","56"
"CHM00058606","NANCHANG, CH","2013-03-21","57"
"CHM00058606","NANCHANG, CH","2013-03-22","66"
"CHM00058606","NANCHANG, CH","2013-03-23","59"
"CHM00058606","NANCHANG, CH","2013-03-24","55"
"CHM00058606","NANCHANG, CH","2013-03-25","53"
"CHM00058606","NANCHANG, CH","2013-03-26","50"
"CHM00058606","NANCHANG, CH","2013-03-27","56"
"CHM00058606","NANCHANG, CH","2013-03-28","60"
"CHM00058606","NANCHANG, CH","2013-03-29","64"
"CHM00058606","NANCHANG, CH","2013-03-30","62"
"CHM00058606","NANCHANG, CH","2013-03-31","66"
"CHM00058606","NANCHANG, CH","2013-04-01","62"
"CHM00058606","NANCHANG, CH","2013-04-02","64"
"CHM00058606","NANCHANG, CH","2013-04-03","59"
"CHM00058606","NANCHANG, CH","2013-04-04","66"
"CHM00058606","NANCHANG, CH","2013-04-05","60"
"CHM00058606","NANCHANG, CH","2013-04-06","55"
"CHM00058606","NANCHANG, CH","2013-04-07","59"
"CHM00058606","NANCHANG, CH","2013-04-08","59"
"CHM00058606","NANCHANG, CH","2013-04-09","63"
"CHM00058606","NANCHANG, CH","2013-04-10","61"
"CHM00058606","NANCHANG, CH","2013-04-11","60"
"CHM00058606","NANCHANG, CH","2013-04-12","64"
"CHM00058606","NANCHANG, CH","2013-04-13","64"
"CHM00058606","NANCHANG, CH","2013-04-14","69"
"CHM00058606","NANCHANG, CH","2013-04-15","75"
"CHM00058606","NANCHANG, CH","2013-04-16","75"
"CHM00058606","NANCHANG, CH","2013-04-17","71"
"CHM00058606","NANCHANG, CH","2013-04-18","67"
"CHM00058606","NANCHANG, CH","2013-04-19","59"
"CHM00058606","NANCHANG, CH","2013-04-20","50"
"CHM00058606","NANCHANG, CH","2013-04-21","56"
"CHM00058606","NANCHANG, CH","2013-04-22","58"
"CHM00058606","NANCHANG, CH","2013-04-23","56"
"CHM00058606","NANCHANG, CH","2013-04-24","59"
"CHM00058606","NANCHANG, CH","2013-04-25","62"
"CHM00058606","NANCHANG, CH","2013-04-26","66"
"CHM00058606","NANCHANG, CH","2013-04-27","75"
"CHM00058606","NANCHANG, CH","2013-04-28","76"
"CHM00058606","NANCHANG, CH","2013-04-29","74"
"CHM00058606","NANCHANG, CH","2013-04-30","63"
"CHM00058606","NANCHANG, CH","2013-05-01","69"
"CHM00058606","NANCHANG, CH","2013-05-02","71"
"CHM00058606","NANCHANG, CH","2013-05-03","68"
"CHM00058606","NANCHANG, CH","2013-05-04","72"
"CHM00058606","NANCHANG, CH","2013-05-05","74"
"CHM00058606","NANCHANG, CH","2013-05-06","71"
"CHM00058606","NANCHANG, CH","2013-05-07","73"
"CHM00058606","NANCHANG, CH","2013-05-08","75"
"CHM00058606","NANCHANG, CH","2013-05-09","74"
"CHM00058606","NANCHANG, CH","2013-05-10","69"
"CHM00058606","NANCHANG, CH","2013-05-11","71"
"CHM00058606","NANCHANG, CH","2013-05-12","76"
"CHM00058606","NANCHANG, CH","2013-05-13","81"
"CHM00058606","NANCHANG, CH","2013-05-14","81"
"CHM00058606","NANCHANG, CH","2013-05-15","74"
"CHM00058606","NANCHANG, CH","2013-05-16","69"
"CHM00058606","NANCHANG, CH","2013-05-17","73"
"CHM00058606","NANCHANG, CH","2013-05-18","69"
"CHM00058606","NANCHANG, CH","2013-05-19","71"
"CHM00058606","NANCHANG, CH","2013-05-20","73"
"CHM00058606","NANCHANG, CH","2013-05-21","78"
"CHM00058606","NANCHANG, CH","2013-05-22","81"
"CHM00058606","NANCHANG, CH","2013-05-23","84"
"CHM00058606","NANCHANG, CH","2013-05-24","86"
"CHM00058606","NANCHANG, CH","2013-05-25","83"
"CHM00058606","NANCHANG, CH","2013-05-26","79"
"CHM00058606","NANCHANG, CH","2013-05-27","80"
"CHM00058606","NANCHANG, CH","2013-05-28","86"
"CHM00058606","NANCHANG, CH","2013-05-29","77"
"CHM00058606","NANCHANG, CH","2013-05-30","70"
"CHM00058606","NANCHANG, CH","2013-05-31","75"
"CHM00058606","NANCHANG, CH","2013-06-01","73"
"CHM00058606","NANCHANG, CH","2013-06-02","72"
"CHM00058606","NANCHANG, CH","2013-06-03","76"
"CHM00058606","NANCHANG, CH","2013-06-04","76"
"CHM00058606","NANCHANG, CH","2013-06-05","82"
"CHM00058606","NANCHANG, CH","2013-06-06","80"
"CHM00058606","NANCHANG, CH","2013-06-07","79"
"CHM00058606","NANCHANG, CH","2013-06-08","78"
"CHM00058606","NANCHANG, CH","2013-06-09","78"
"CHM00058606","NANCHANG, CH","2013-06-10","72"
"CHM00058606","NANCHANG, CH","2013-06-11","70"
"CHM00058606","NANCHANG, CH","2013-06-12","75"
"CHM00058606","NANCHANG, CH","2013-06-13","77"
"CHM00058606","NANCHANG, CH","2013-06-14","81"
"CHM00058606","NANCHANG, CH","2013-06-15","84"
"CHM00058606","NANCHANG, CH","2013-06-16","87"
"CHM00058606","NANCHANG, CH","2013-06-17","89"
"CHM00058606","NANCHANG, CH","2013-06-18","91"
"CHM00058606","NANCHANG, CH","2013-06-19","91"
"CHM00058606","NANCHANG, CH","2013-06-20","88"
"CHM00058606","NANCHANG, CH","2013-06-21","85"
"CHM00058606","NANCHANG, CH","2013-06-22","83"
"CHM00058606","NANCHANG, CH","2013-06-23","86"
"CHM00058606","NANCHANG, CH","2013-06-24","87"
"CHM00058606","NANCHANG, CH","2013-06-25","86"
"CHM00058606","NANCHANG, CH","2013-06-26","82"
"CHM00058606","NANCHANG, CH","2013-06-27","77"
"CHM00058606","NANCHANG, CH","2013-06-28","72"
"CHM00058606","NANCHANG, CH","2013-06-29","73"
"CHM00058606","NANCHANG, CH","2013-06-30","85"
"CHM00058606","NANCHANG, CH","2013-07-01","88"
"CHM00058606","NANCHANG, CH","2013-07-02","88"
"CHM00058606","NANCHANG, CH","2013-07-03","88"
"CHM00058606","NANCHANG, CH","2013-07-04","89"
"CHM00058606","NANCHANG, CH","2013-07-05","89"
"CHM00058606","NANCHANG, CH","2013-07-06","89"
"CHM00058606","NANCHANG, CH","2013-07-07","88"
"CHM00058606","NANCHANG, CH","2013-07-08","88"
"CHM00058606","NANCHANG, CH","2013-07-09","89"
"CHM00058606","NANCHANG, CH","2013-07-10","90"
"CHM00058606","NANCHANG, CH","2013-07-11","91"
"CHM00058606","NANCHANG, CH","2013-07-12","91"
"CHM00058606","NANCHANG, CH","2013-07-13","91"
"CHM00058606","NANCHANG, CH","2013-07-14","80"
"CHM00058606","NANCHANG, CH","2013-07-15","78"
"CHM00058606","NANCHANG, CH","2013-07-16","83"
"CHM00058606","NANCHANG, CH","2013-07-17","84"
"CHM00058606","NANCHANG, CH","2013-07-18","87"
"CHM00058606","NANCHANG, CH","2013-07-19","89"
"CHM00058606","NANCHANG, CH","2013-07-20","87"
"CHM00058606","NANCHANG, CH","2013-07-21","82"
"CHM00058606","NANCHANG, CH","2013-07-22","87"
"CHM00058606","NANCHANG, CH","2013-07-23","89"
"CHM00058606","NANCHANG, CH","2013-07-24","90"
"CHM00058606","NANCHANG, CH","2013-07-25","89"
"CHM00058606","NANCHANG, CH","2013-07-26","89"
"CHM00058606","NANCHANG, CH","2013-07-27","88"
"CHM00058606","NANCHANG, CH","2013-07-28","89"
"CHM00058606","NANCHANG, CH","2013-07-29","90"
"CHM00058606","NANCHANG, CH","2013-07-30","91"
"CHM00058606","NANCHANG, CH","2013-07-31","91"
"CHM00058606","NANCHANG, CH","2013-08-01","91"
"CHM00058606","NANCHANG, CH","2013-08-02","89"
"CHM00058606","NANCHANG, CH","2013-08-03","87"
"CHM00058606","NANCHANG, CH","2013-08-04","90"
"CHM00058606","NANCHANG, CH","2013-08-05","92"
"CHM00058606","NANCHANG, CH","2013-08-06","93"
"CHM00058606","NANCHANG, CH","2013-08-07","92"
"CHM00058606","NANCHANG, CH","2013-08-08","92"
"CHM00058606","NANCHANG, CH","2013-08-09","93"
"CHM00058606","NANCHANG, CH","2013-08-10","94"
"CHM00058606","NANCHANG, CH","2013-08-11","92"
"CHM00058606","NANCHANG, CH","2013-08-12","92"
"CHM00058606","NANCHANG, CH","2013-08-13","93"
"CHM00058606","NANCHANG, CH","2013-08-14","90"
"CHM00058606","NANCHANG, CH","2013-08-15","87"
"CHM00058606","NANCHANG, CH","2013-08-16","87"
"CHM00058606","NANCHANG, CH","2013-08-17","87"
"CHM00058606","NANCHANG, CH","2013-08-18","88"
"CHM00058606","NANCHANG, CH","2013-08-19","87"
"CHM00058606","NANCHANG, CH","2013-08-20","89"
"CHM00058606","NANCHANG, CH","2013-08-21","89"
"CHM00058606","NANCHANG, CH","2013-08-22","82"
"CHM00058606","NANCHANG, CH","2013-08-23","84"
"CHM00058606","NANCHANG, CH","2013-08-24","87"
"CHM00058606","NANCHANG, CH","2013-08-25","87"
"CHM00058606","NANCHANG, CH","2013-08-26","83"
"CHM00058606","NANCHANG, CH","2013-08-27","85"
"CHM00058606","NANCHANG, CH","2013-08-28","89"
"CHM00058606","NANCHANG, CH","2013-08-29","89"
"CHM00058606","NANCHANG, CH","2013-08-30","87"
"CHM00058606","NANCHANG, CH","2013-08-31","81"
"CHM00058606","NANCHANG, CH","2013-09-01","80"
"CHM00058606","NANCHANG, CH","2013-09-02","80"
"CHM00058606","NANCHANG, CH","2013-09-03","79"
"CHM00058606","NANCHANG, CH","2013-09-04","78"
"CHM00058606","NANCHANG, CH","2013-09-05","68"
"CHM00058606","NANCHANG, CH","2013-09-06","70"
"CHM00058606","NANCHANG, CH","2013-09-07","74"
"CHM00058606","NANCHANG, CH","2013-09-08","78"
"CHM00058606","NANCHANG, CH","2013-09-10","84"
"CHM00058606","NANCHANG, CH","2013-09-11","82"
"CHM00058606","NANCHANG, CH","2013-09-12","81"
"CHM00058606","NANCHANG, CH","2013-09-13","82"
"CHM00058606","NANCHANG, CH","2013-09-14","85"
"CHM00058606","NANCHANG, CH","2013-09-15","85"
"CHM00058606","NANCHANG, CH","2013-09-16","85"
"CHM00058606","NANCHANG, CH","2013-09-17","83"
"CHM00058606","NANCHANG, CH","2013-09-18","83"
"CHM00058606","NANCHANG, CH","2013-09-19","85"
"CHM00058606","NANCHANG, CH","2013-09-20","86"
"CHM00058606","NANCHANG, CH","2013-09-21","86"
"CHM00058606","NANCHANG, CH","2013-09-22","85"
"CHM00058606","NANCHANG, CH","2013-09-23","81"
"CHM00058606","NANCHANG, CH","2013-09-24","77"
"CHM00058606","NANCHANG, CH","2013-09-25","63"
"CHM00058606","NANCHANG, CH","2013-09-26","66"
"CHM00058606","NANCHANG, CH","2013-09-27","67"
"CHM00058606","NANCHANG, CH","2013-09-28","63"
"CHM00058606","NANCHANG, CH","2013-09-29","68"
"CHM00058606","NANCHANG, CH","2013-09-30","73"
"CHM00058606","NANCHANG, CH","2013-10-01","73"
"CHM00058606","NANCHANG, CH","2013-10-02","75"
"CHM00058606","NANCHANG, CH","2013-10-03","71"
"CHM00058606","NANCHANG, CH","2013-10-04","72"
"CHM00058606","NANCHANG, CH","2013-10-05","73"
"CHM00058606","NANCHANG, CH","2013-10-06","76"
"CHM00058606","NANCHANG, CH","2013-10-07","74"
"CHM00058606","NANCHANG, CH","2013-10-08","73"
"CHM00058606","NANCHANG, CH","2013-10-09","74"
"CHM00058606","NANCHANG, CH","2013-10-10","76"
"CHM00058606","NANCHANG, CH","2013-10-11","78"
"CHM00058606","NANCHANG, CH","2013-10-12","76"
"CHM00058606","NANCHANG, CH","2013-10-13","75"
"CHM00058606","NANCHANG, CH","2013-10-14","76"
"CHM00058606","NANCHANG, CH","2013-10-15","63"
"CHM00058606","NANCHANG, CH","2013-10-16","62"
"CHM00058606","NANCHANG, CH","2013-10-17","61"
"CHM00058606","NANCHANG, CH","2013-10-18","67"
"CHM00058606","NANCHANG, CH","2013-10-19","65"
"CHM00058606","NANCHANG, CH","2013-10-20","69"
"CHM00058606","NANCHANG, CH","2013-10-21","68"
"CHM00058606","NANCHANG, CH","2013-10-22","67"
"CHM00058606","NANCHANG, CH","2013-10-23","69"
"CHM00058606","NANCHANG, CH","2013-10-24","67"
"CHM00058606","NANCHANG, CH","2013-10-25","61"
"CHM00058606","NANCHANG, CH","2013-10-26","60"
"CHM00058606","NANCHANG, CH","2013-10-27","62"
"CHM00058606","NANCHANG, CH","2013-10-28","66"
"CHM00058606","NANCHANG, CH","2013-10-29","70"
"CHM00058606","NANCHANG, CH","2013-10-30","66"
"CHM00058606","NANCHANG, CH","2013-10-31","69"
"CHM00058606","NANCHANG, CH","2013-11-01","70"
"CHM00058606","NANCHANG, CH","2013-11-02","68"
"CHM00058606","NANCHANG, CH","2013-11-03","65"
"CHM00058606","NANCHANG, CH","2013-11-04","64"
"CHM00058606","NANCHANG, CH","2013-11-05","65"
"CHM00058606","NANCHANG, CH","2013-11-06","67"
"CHM00058606","NANCHANG, CH","2013-11-07","67"
"CHM00058606","NANCHANG, CH","2013-11-08","71"
"CHM00058606","NANCHANG, CH","2013-11-09","77"
"CHM00058606","NANCHANG, CH","2013-11-10","62"
"CHM00058606","NANCHANG, CH","2013-11-11","53"
"CHM00058606","NANCHANG, CH","2013-11-12","50"
"CHM00058606","NANCHANG, CH","2013-11-13","53"
"CHM00058606","NANCHANG, CH","2013-11-14","54"
"CHM00058606","NANCHANG, CH","2013-11-15","54"
"CHM00058606","NANCHANG, CH","2013-11-16","56"
"CHM00058606","NANCHANG, CH","2013-11-17","57"
"CHM00058606","NANCHANG, CH","2013-11-18","55"
"CHM00058606","NANCHANG, CH","2013-11-19","54"
"CHM00058606","NANCHANG, CH","2013-11-20","57"
"CHM00058606","NANCHANG, CH","2013-11-21","61"
"CHM00058606","NANCHANG, CH","2013-11-22","62"
"CHM00058606","NANCHANG, CH","2013-11-23","64"
"CHM00058606","NANCHANG, CH","2013-11-24","51"
"CHM00058606","NANCHANG, CH","2013-11-25","51"
"CHM00058606","NANCHANG, CH","2013-11-26","56"
"CHM00058606","NANCHANG, CH","2013-11-27","52"
"CHM00058606","NANCHANG, CH","2013-11-28","46"
"CHM00058606","NANCHANG, CH","2013-11-29","46"
"CHM00058606","NANCHANG, CH","2013-11-30","49"
"CHM00058606","NANCHANG, CH","2013-12-01","52"
"CHM00058606","NANCHANG, CH","2013-12-02","53"
"CHM00058606","NANCHANG, CH","2013-12-03","58"
"CHM00058606","NANCHANG, CH","2013-12-04","53"
"CHM00058606","NANCHANG, CH","2013-12-05","53"
"CHM00058606","NANCHANG, CH","2013-12-06","53"
"CHM00058606","NANCHANG, CH","2013-12-07","52"
"CHM00058606","NANCHANG, CH","2013-12-08","54"
"CHM00058606","NANCHANG, CH","2013-12-09","51"
"CHM00058606","NANCHANG, CH","2013-12-10","49"
"CHM00058606","NANCHANG, CH","2013-12-11","50"
"CHM00058606","NANCHANG, CH","2013-12-12","48"
"CHM00058606","NANCHANG, CH","2013-12-13","52"
"CHM00058606","NANCHANG, CH","2013-12-14","52"
"CHM00058606","NANCHANG, CH","2013-12-15","48"
"CHM00058606","NANCHANG, CH","2013-12-16","41"
"CHM00058606","NANCHANG, CH","2013-12-17","40"
"CHM00058606","NANCHANG, CH","2013-12-18","44"
"CHM00058606","NANCHANG, CH","2013-12-19","42"
"CHM00058606","NANCHANG, CH","2013-12-20","40"
"CHM00058606","NANCHANG, CH","2013-12-21","39"
"CHM00058606","NANCHANG, CH","2013-12-22","40"
"CHM00058606","NANCHANG, CH","2013-12-23","42"
"CHM00058606","NANCHANG, CH","2013-12-24","43"
"CHM00058606","NANCHANG, CH","2013-12-25","43"
"CHM00058606","NANCHANG, CH","2013-12-26","42"
"CHM00058606","NANCHANG, CH","2013-12-27","34"
"CHM00058606","NANCHANG, CH","2013-12-28","38"
"CHM00058606","NANCHANG, CH","2013-12-29","41"
"CHM00058606","NANCHANG, CH","2013-12-30","43"
"CHM00058606","NANCHANG, CH","2013-12-31","46"
"CHM00058606","NANCHANG, CH","2014-01-01","48"
"CHM00058606","NANCHANG, CH","2014-01-02","52"
"CHM00058606","NANCHANG, CH","2014-01-03","55"
"CHM00058606","NANCHANG, CH","2014-01-04","49"
"CHM00058606","NANCHANG, CH","2014-01-05","49"
"CHM00058606","NANCHANG, CH","2014-01-06","50"
"CHM00058606","NANCHANG, CH","2014-01-07","47"
"CHM00058606","NANCHANG, CH","2014-01-08","44"
"CHM00058606","NANCHANG, CH","2014-01-09","43"
"CHM00058606","NANCHANG, CH","2014-01-10","43"
"CHM00058606","NANCHANG, CH","2014-01-11","41"
"CHM00058606","NANCHANG, CH","2014-01-12","43"
"CHM00058606","NANCHANG, CH","2014-01-13","42"
"CHM00058606","NANCHANG, CH","2014-01-14","40"
"CHM00058606","NANCHANG, CH","2014-01-15","42"
"CHM00058606","NANCHANG, CH","2014-01-16","47"
"CHM00058606","NANCHANG, CH","2014-01-17","51"
"CHM00058606","NANCHANG, CH","2014-01-18","44"
"CHM00058606","NANCHANG, CH","2014-01-19","45"
"CHM00058606","NANCHANG, CH","2014-01-20","49"
"CHM00058606","NANCHANG, CH","2014-01-21","44"
"CHM00058606","NANCHANG, CH","2014-01-22","43"
"CHM00058606","NANCHANG, CH","2014-01-23","47"
"CHM00058606","NANCHANG, CH","2014-01-24","55"
"CHM00058606","NANCHANG, CH","2014-01-25","54"
"CHM00058606","NANCHANG, CH","2014-01-26","49"
"CHM00058606","NANCHANG, CH","2014-01-27","51"
"CHM00058606","NANCHANG, CH","2014-01-28","54"
"CHM00058606","NANCHANG, CH","2014-01-29","51"
"CHM00058606","NANCHANG, CH","2014-01-30","55"
"CHM00058606","NANCHANG, CH","2014-01-31","63"
"CHM00058606","NANCHANG, CH","2014-02-01","66"
"CHM00058606","NANCHANG, CH","2014-02-02","66"
"CHM00058606","NANCHANG, CH","2014-02-03","55"
"CHM00058606","NANCHANG, CH","2014-02-04","43"
"CHM00058606","NANCHANG, CH","2014-02-05","41"
"CHM00058606","NANCHANG, CH","2014-02-06","41"
"CHM00058606","NANCHANG, CH","2014-02-07","39"
"CHM00058606","NANCHANG, CH","2014-02-08","36"
"CHM00058606","NANCHANG, CH","2014-02-09","31"
"CHM00058606","NANCHANG, CH","2014-02-10","32"
"CHM00058606","NANCHANG, CH","2014-02-11","35"
"CHM00058606","NANCHANG, CH","2014-02-12","35"
"CHM00058606","NANCHANG, CH","2014-02-13","36"
"CHM00058606","NANCHANG, CH","2014-02-14","40"
"CHM00058606","NANCHANG, CH","2014-02-15","43"
"CHM00058606","NANCHANG, CH","2014-02-16","42"
"CHM00058606","NANCHANG, CH","2014-02-17","41"
"CHM00058606","NANCHANG, CH","2014-02-18","36"
"CHM00058606","NANCHANG, CH","2014-02-19","38"
"CHM00058606","NANCHANG, CH","2014-02-20","42"
"CHM00058606","NANCHANG, CH","2014-02-21","49"
"CHM00058606","NANCHANG, CH","2014-02-22","56"
"CHM00058606","NANCHANG, CH","2014-02-23","56"
"CHM00058606","NANCHANG, CH","2014-02-24","52"
"CHM00058606","NANCHANG, CH","2014-02-25","51"
"CHM00058606","NANCHANG, CH","2014-02-26","55"
"CHM00058606","NANCHANG, CH","2014-02-27","57"
"CHM00058606","NANCHANG, CH","2014-02-28","51"
"CHM00058606","NANCHANG, CH","2014-03-01","45"
"CHM00058606","NANCHANG, CH","2014-03-02","44"
"CHM00058606","NANCHANG, CH","2014-03-03","45"
"CHM00058606","NANCHANG, CH","2014-03-04","49"
"CHM00058606","NANCHANG, CH","2014-03-05","52"
"CHM00058606","NANCHANG, CH","2014-03-06","44"
"CHM00058606","NANCHANG, CH","2014-03-07","43"
"CHM00058606","NANCHANG, CH","2014-03-08","46"
"CHM00058606","NANCHANG, CH","2014-03-09","51"
"CHM00058606","NANCHANG, CH","2014-03-10","56"
